id,name,category,base_price,cost_price,current_price,stock_quantity,popularity_score,created_at
452ae8cd-66e3-458d-8add-b2a2a85fd251,NCERT Complete Class 10 & 12 Science/Maths Set (Edition 3),Books & Media,1941.52,839.57,1363.26,238,0.48,2022-12-25
8d550cce-b51d-4031-afbd-d2fb4583d117,Word Power Made Easy by Norman Lewis (Edition 3),Books & Media,284.26,85.56,160.67,66,0.35,2023-08-03
eacc5804-f7b2-451c-8dd5-0a1d91a3d8c4,Ikigai: The Japanese Secret to a Long and Happy Life (Edition 3),Books & Media,592.5,204.68,344.73,266,0.02,2024-02-25
c0dabf41-c755-4d7a-9259-2a7dba5ecd45,Quantitative Aptitude for Competitive Exams by R.S. Aggarwal (Edition 3),Books & Media,927.03,413.19,614.49,80,0.73,2025-08-27
c4df47a4-ee1d-4940-bfab-e9cca04a902b,The Psychology of Money by Morgan Housel (Edition 3),Books & Media,494.27,178.29,286.26,427,0.47,2026-05-26
d27fd6cb-193a-4857-ab8a-0a5c5d944e4a,Mamaearth Vitamin C Face Wash with Turmeric (150ml) (Edition 3),Health & Beauty,425.36,149.25,297.44,385,0.21,2024-09-29
5f03889a-7d5c-4f17-ae3d-4dd8b2cbf885,Himalaya Purifying Neem Face Wash (400ml) (Edition 3),Health & Beauty,398.43,168.74,280.3,192,0.61,2023-08-15
afa4434e-d6c3-48ad-aa7c-29b3973a5ed4,Biotique Bio Kelp Protein Anti-Hair Fall Shampoo (650ml) (Edition 3),Health & Beauty,602.88,214.58,377.06,188,0.46,2023-05-31
65ff1688-5555-42b8-9bba-e9a844abd23b,The Derma Co 10% Niacinamide Serum with Zinc (30ml) (Edition 3),Health & Beauty,558.73,223.86,418.81,477,0.1,2026-02-22
bc942593-3c21-4565-b934-42a55afc8482,Wow Skin Science Red Onion Black Seed Hair Oil (200ml) (Edition 3),Health & Beauty,559.29,177.41,325.87,113,0.16,2026-04-20
cefec4f3-b21b-48db-a7ac-1116319e0123,Minimalist 10% Vitamin C Serum for Glowing Skin (30ml) (Edition 3),Health & Beauty,657.02,291.38,516.03,54,0.99,2025-07-08
afa7b6f8-8304-40a7-829f-2c63d36bf971,Nivea Soft Light Moisturizer Cream (300ml) (Edition 3),Health & Beauty,511.66,213.96,358.16,165,0.92,2024-04-20
52912f95-93b1-4b65-9497-ff495e9f9842,Dettol Original Liquid Handwash Refill Pouch (1500ml) (Edition 3),Health & Beauty,322.74,147.96,230.26,211,0.66,2025-11-10
53a32163-a3b5-42ee-b269-7b574650ca63,OnePlus Nord CE4 5G Smartphone (128GB) (Edition 4),Electronics,23938.16,18672.51,22023.03,275,0.92,2023-09-29
aeec4ca5-8c21-4f12-a213-231b6f054ee1,boAt Rockerz 450 Bluetooth Wireless Headphones (Edition 4),Electronics,2982.92,947.75,1495.45,473,0.97,2025-10-03
03cf4841-9a16-4d21-9806-79dbcf08120d,Samsung 43-inch Crystal 4K UHD Smart TV (Edition 4),Electronics,41657.0,27083.82,31240.14,408,0.69,2026-07-29
1bab7462-813a-4d6f-a7b1-1cb83f3451bc,Noise ColorFit Pulse 3 Smartwatch (Bluetooth Calling) (Edition 4),Electronics,4606.68,1013.67,1565.66,214,0.02,2021-10-21
f377cee9-332b-42f4-89df-a9cae939b2d8,Mi Power Bank 3i 20000mAh Fast Charging (18W) (Edition 4),Electronics,2116.7,1155.09,1731.67,474,0.03,2022-06-03
00a3c711-023c-4d85-89d2-ce2d469107a2,HP 15s Intel Core i5 12th Gen Laptop (16GB/512GB SSD) (Edition 4),Electronics,63286.49,47204.7,53630.98,58,0.93,2022-02-28
d4d884eb-6e51-495b-84d9-399773161381,Realme Buds Air 5 ANC True Wireless Earbuds (Edition 4),Electronics,5131.23,2258.19,3386.26,428,0.06,2022-07-20
551b9d7c-ea56-4a40-bc89-c3394a67a78f,SanDisk Ultra 128GB MicroSDXC Memory Card (Edition 4),Electronics,1883.29,680.08,940.6,92,0.51,2021-09-28
ef447761-b274-4808-b18e-cdc8396e706a,Zebronics 2.1 Channel Bluetooth Soundbar with Subwoofer (Edition 4),Electronics,6485.96,2594.75,3705.86,59,0.36,2025-01-07
bad11052-94e4-48ff-acfc-808b76034287,Logitech B170 Wireless Optical Mouse (Edition 4),Electronics,853.62,400.58,571.31,139,0.36,2024-09-11
702d88d2-449c-4ed9-ab9d-25d61ce2fff8,Fire-Boltt Ninja Call Pro Plus 1.83 Smartwatch (Edition 4),Electronics,8372.44,1045.64,1359.64,274,0.94,2025-06-24
c60db95a-c956-4bdc-9493-ef13dd75bf02,Sony WH-CH520 Wireless Bluetooth Headphones (50hr Battery) (Edition 4),Electronics,4890.73,3038.33,3910.63,372,0.91,2024-08-06
b21da6bf-b117-4c65-a996-3394f6571376,"Apple iPhone 15 (128 GB, Black) (Edition 4)",Electronics,80156.63,62199.14,70223.83,150,0.88,2026-01-20
8390be89-abde-48de-afba-2c444fd5eedf,Xiaomi Smart Band 8 with AMOLED Display (Edition 4),Electronics,4294.64,1933.07,2683.75,402,0.84,2022-10-09
0e8c377e-fa51-461e-bf56-8470365126a6,TP-Link Archer C6 AC1200 Dual Band Gigabit Wi-Fi Router (Edition 4),Electronics,3367.91,1540.05,2116.61,193,0.88,2021-09-07
2e089f17-9aec-4293-9b10-857f5c991dd1,Levi's Men Slim Fit Washed Denim Jeans (Edition 4),Fashion & Apparel,3491.12,1396.85,2194.05,416,0.62,2022-10-24
0cabb4c1-6a1f-4843-a652-309c92c04122,BIBA Women Printed A-Line Cotton Kurti (Edition 4),Fashion & Apparel,2601.72,780.83,1352.4,267,0.33,2024-11-01
21e21426-9444-4ae5-adc7-a91138fcdcf7,Puma Men Smashic Casual White Sneakers (Edition 4),Fashion & Apparel,4574.13,1626.72,2286.56,249,0.13,2025-11-26
443f9d62-de42-418f-a8ed-a27d8ac7b1d6,FabIndia Men Handloom Cotton Kurta (Edition 4),Fashion & Apparel,2141.49,779.08,1459.8,200,0.09,2023-07-11
6ab8bf38-5787-40c6-bdfe-75fd88e7ba1c,Roadster Men Graphic Printed Pure Cotton T-Shirt (Edition 4),Fashion & Apparel,1028.07,288.15,513.52,255,0.36,2024-11-19
9c27fcbb-7914-4bd6-8604-df1aeaf7e145,Allen Solly Men Regular Fit Formal Cotton Shirt (Edition 4),Fashion & Apparel,2143.79,828.66,1363.87,363,0.37,2025-01-08
09af1a2c-c18c-46ba-aee6-6fa64f91da88,W for Woman Solid Rayon Straight Palazzos (Edition 4),Fashion & Apparel,1648.77,485.22,872.42,485,0.12,2026-03-13
0d212128-5f53-4250-9f9e-804beab0abd9,Fastrack Casual Daypack Backpack (28 Litres) (Edition 4),Fashion & Apparel,1911.88,622.92,957.38,62,0.29,2022-05-31
b5fc15fb-f9b4-474b-8de2-4a402895a416,Aurelia Women Embroidered Chanderi Silk Dupatta (Edition 4),Fashion & Apparel,1465.71,410.67,732.37,487,0.84,2024-07-20
41c837ee-dfdb-4f7c-8658-c35524333e7b,Red Tape Men Memory Foam Running Shoes (Edition 4),Fashion & Apparel,5409.67,1180.51,1622.21,435,0.57,2026-01-29
a8ce094b-ae10-4bf1-941d-c1950cc18831,Janasya Women Poly Silk Kurta with Pant Set (Edition 4),Fashion & Apparel,3255.72,915.96,1423.8,210,0.82,2025-03-30
e618e7ca-1edb-4b79-beb2-f3b2e5dbce20,Peter England Men Classic Fit Chinos Trousers (Edition 4),Fashion & Apparel,2151.02,807.04,1290.18,320,0.88,2026-03-30
f819de33-fdff-41b2-a089-7dfac49fb08b,Manyavar Men Jacquard Silk Festive Kurta Pajama Set (Edition 4),Fashion & Apparel,5297.4,2013.42,3707.86,359,0.6,2025-06-05
e01eb390-f896-43e5-8e0e-2827a454c009,Prestige Iris 750W Mixer Grinder (3 Stainless Steel Jars) (Edition 4),Home & Kitchen,4715.27,2202.91,3041.06,495,0.1,2025-12-10
346b47e3-ce43-480a-8685-032a9561b79c,Milton Thermosteel Duo 1000ml Insulated Water Bottle (Edition 4),Home & Kitchen,1099.99,506.27,781.5,439,0.68,2026-04-03
440abbcf-2a0d-483c-983f-bb87f59da32a,Pigeon Non-Stick 3-Piece Kitchen Cookware Set (Edition 4),Home & Kitchen,2536.99,900.39,1270.08,385,0.74,2022-05-12
df82f312-f369-426b-8771-077d5d812c42,Kent Grand RO+UV Water Purifier with Mineral ROTM (8L) (Edition 4),Home & Kitchen,19193.64,11319.33,14271.21,412,0.33,2024-06-05
18065305-da9d-4c04-b446-a3b1434f02d8,Solimo Queen Size 100% Cotton Floral Bedsheet with 2 Pillows (Edition 4),Home & Kitchen,1896.6,632.2,947.25,150,0.05,2025-07-27
68632aee-dd49-4a76-acf5-4c533eb7f9ac,Philips Daily Collection 1.5L Electric Kettle (HD9306) (Edition 4),Home & Kitchen,2878.28,1174.81,1814.54,151,0.25,2022-11-23
c0186617-6380-4978-a1fe-a9bb835584bb,Bajaj New Shakti 15L Storage Water Heater (Geyser) (Edition 4),Home & Kitchen,9194.88,4435.72,5543.73,191,0.63,2022-09-27
f12e49f0-8d48-47c0-a828-3953afb52f59,Hawkins Contura 3L Hard Anodised Pressure Cooker (Edition 4),Home & Kitchen,2020.28,1174.58,1643.47,179,0.32,2024-06-26
ebd2b50e-b7d0-42ff-ba88-0df575963d1e,Cello Opalware Dazzle Tropical Lagoon Dinner Set (18 Pcs) (Edition 4),Home & Kitchen,2507.23,954.66,1405.86,340,0.6,2022-07-27
c6be4f50-063c-47f6-8b1f-97de9d7311db,Story@Home Blackout 7ft Eyelet Door Curtains (Set of 2) (Edition 4),Home & Kitchen,2143.27,643.3,963.88,227,0.43,2023-06-07
50f5ebcc-c423-4765-bf09-417b77c3dc50,Indian Polity by M. Laxmikanth (7th Edition) (Edition 4),Books & Media,1035.03,468.1,675.11,90,0.62,2022-07-07
9fd2480f-cdce-4333-b7c1-5438ada3ebe1,Atomic Habits by James Clear (Paperback) (Edition 4),Books & Media,766.85,268.73,430.93,334,0.49,2024-11-12
3541eacb-d2cb-4991-9b45-1acbef4e4479,UPSC General Studies Paper 1 Manual by McGraw Hill (Edition 4),Books & Media,1438.84,645.0,991.31,391,0.96,2022-04-26
3db4228a-0c41-450b-90be-7957312ae6bf,Rich Dad Poor Dad (English / Hindi Edition) (Edition 4),Books & Media,513.87,185.36,307.91,188,0.73,2023-11-12
76056350-0b99-4fd1-b831-68946075f5ea,NCERT Complete Class 10 & 12 Science/Maths Set (Edition 4),Books & Media,1959.48,847.34,1375.87,326,0.36,2022-05-01
8db7918a-516c-404a-b5b0-6817a4c2a1f7,Word Power Made Easy by Norman Lewis (Edition 4),Books & Media,299.71,90.21,169.4,433,0.9,2025-12-12
19f38ffe-4565-4fe9-9d96-72f3cf0b9ad0,Ikigai: The Japanese Secret to a Long and Happy Life (Edition 4),Books & Media,564.1,194.87,328.2,494,0.03,2024-10-06
745fdb21-1c47-4994-90d0-677e133060a7,Quantitative Aptitude for Competitive Exams by R.S. Aggarwal (Edition 4),Books & Media,805.44,359.0,533.89,462,0.27,2025-04-17
8049d828-e9dd-49d0-8548-f988d0b04acf,The Psychology of Money by Morgan Housel (Edition 4),Books & Media,510.02,183.98,295.38,73,0.64,2026-05-10
fb0282ab-6277-40a1-8a7f-ffa8fba55fa8,Mamaearth Vitamin C Face Wash with Turmeric (150ml) (Edition 4),Health & Beauty,427.21,149.9,298.73,222,0.49,2024-02-21
93104698-cbf4-45da-b103-48ef94c5d3dc,Himalaya Purifying Neem Face Wash (400ml) (Edition 4),Health & Beauty,412.91,174.88,290.49,168,0.82,2026-01-25
64c9a09f-4a68-4fe1-b4b7-5693717ef0c9,Biotique Bio Kelp Protein Anti-Hair Fall Shampoo (650ml) (Edition 4),Health & Beauty,602.63,214.49,376.9,401,0.94,2026-08-31
60ed2cfa-395f-4afa-9e43-b2f1e0965abd,The Derma Co 10% Niacinamide Serum with Zinc (30ml) (Edition 4),Health & Beauty,634.79,254.34,475.83,76,0.38,2022-03-23
53d3606e-c05d-49ed-a4b3-b6a6b23b7626,Wow Skin Science Red Onion Black Seed Hair Oil (200ml) (Edition 4),Health & Beauty,644.01,204.28,375.22,493,0.52,2022-01-04
9b7dccb9-7696-4366-918a-57622a3c5dd7,Minimalist 10% Vitamin C Serum for Glowing Skin (30ml) (Edition 4),Health & Beauty,725.37,321.7,569.71,340,0.49,2022-06-26
a0a96d63-2e45-4313-a43c-d9a7c2b647a5,Nivea Soft Light Moisturizer Cream (300ml) (Edition 4),Health & Beauty,565.66,236.55,395.96,396,0.56,2024-06-15
6ccc2b50-d350-4826-b3b9-9473a64e5f16,Dettol Original Liquid Handwash Refill Pouch (1500ml) (Edition 4),Health & Beauty,334.12,153.18,238.38,425,0.34,2024-05-19
7c183243-5272-4587-9156-17408f660442,OnePlus Nord CE4 5G Smartphone (128GB) (Edition 5),Electronics,24937.15,19451.75,22942.1,188,0.91,2023-08-04
71b098f3-af00-4b5f-a71c-2fd61c801948,boAt Rockerz 450 Bluetooth Wireless Headphones (Edition 5),Electronics,3104.44,986.36,1556.37,201,0.33,2023-11-02
24447b70-f64e-4c1d-9cc1-8be96d54f3a0,Samsung 43-inch Crystal 4K UHD Smart TV (Edition 5),Electronics,41870.88,27222.88,31400.54,420,0.92,2024-11-21
5b8c4731-b9f9-4565-85fe-c7d5692bb531,Noise ColorFit Pulse 3 Smartwatch (Bluetooth Calling) (Edition 5),Electronics,4877.69,1073.31,1657.77,495,0.12,2023-02-25
6739bb22-0aa1-40f5-a744-022d1ef1e60e,Mi Power Bank 3i 20000mAh Fast Charging (18W) (Edition 5),Electronics,2353.49,1284.3,1925.39,198,0.15,2025-06-29
fad4b622-b1c4-43e0-b37f-df306fe138f4,HP 15s Intel Core i5 12th Gen Laptop (16GB/512GB SSD) (Edition 5),Electronics,63156.84,47108.0,53521.11,130,0.76,2023-11-04
bf2a8eba-cc36-40e9-a5c2-c79ea7231c0c,Realme Buds Air 5 ANC True Wireless Earbuds (Edition 5),Electronics,4979.9,2191.59,3286.4,192,0.17,2022-03-18
cd972929-fe99-4834-86c9-d93640b31d32,SanDisk Ultra 128GB MicroSDXC Memory Card (Edition 5),Electronics,1845.6,666.47,921.78,103,0.21,2026-04-07
1e8b9979-cb23-49ab-87f8-30e6a8a64cf1,Zebronics 2.1 Channel Bluetooth Soundbar with Subwoofer (Edition 5),Electronics,7222.41,2889.38,4126.65,92,0.97,2025-05-01
2839a9df-511c-41e5-87cb-459448e7c318,Logitech B170 Wireless Optical Mouse (Edition 5),Electronics,837.79,393.15,560.71,320,0.0,2025-05-17
e2d70a84-6fda-4890-a988-3c37f974870e,Fire-Boltt Ninja Call Pro Plus 1.83 Smartwatch (Edition 5),Electronics,7851.64,980.6,1275.07,377,0.94,2024-07-02
b3d56793-0260-4fcd-b034-7569d40d9662,Sony WH-CH520 Wireless Bluetooth Headphones (50hr Battery) (Edition 5),Electronics,5075.57,3153.16,4058.42,202,0.44,2023-03-13
b0b584d8-7bc6-4785-8cbe-0d5a3264b6c8,"Apple iPhone 15 (128 GB, Black) (Edition 5)",Electronics,82609.47,64102.46,72372.72,308,0.95,2026-04-29
7c31c7ba-3814-4fb8-927b-8d0b3d69da7d,Xiaomi Smart Band 8 with AMOLED Display (Edition 5),Electronics,4235.65,1906.52,2646.88,429,0.69,2022-09-16
ae86c02f-9cd3-48b9-b148-6b0c503b8ca8,TP-Link Archer C6 AC1200 Dual Band Gigabit Wi-Fi Router (Edition 5),Electronics,3709.63,1696.32,2331.37,244,0.32,2025-03-05
c4cac175-2e4f-4288-b595-60fbf40c8564,Levi's Men Slim Fit Washed Denim Jeans (Edition 5),Fashion & Apparel,3658.48,1463.81,2299.23,351,0.61,2026-03-25
447d234a-3aa6-422d-9443-e66bff138449,BIBA Women Printed A-Line Cotton Kurti (Edition 5),Fashion & Apparel,2585.63,776.0,1344.03,498,0.94,2024-10-28
e7a814e7-4a9b-427d-944a-f6d41373b957,Puma Men Smashic Casual White Sneakers (Edition 5),Fashion & Apparel,4161.93,1480.13,2080.5,499,0.03,2024-08-14
36bbe2bc-b79f-4fbd-9906-4b45245e0183,FabIndia Men Handloom Cotton Kurta (Edition 5),Fashion & Apparel,2198.27,799.73,1498.5,81,0.33,2023-06-22
90a9f79b-f0a0-4aee-8c08-e0a51d3f182a,Roadster Men Graphic Printed Pure Cotton T-Shirt (Edition 5),Fashion & Apparel,933.0,261.5,466.03,72,0.23,2026-08-31
456fda85-334a-42f7-ba9a-f17c6d6c89a5,Allen Solly Men Regular Fit Formal Cotton Shirt (Edition 5),Fashion & Apparel,2315.94,895.2,1473.39,195,0.03,2021-09-22
289fdadf-41b3-437c-a3ff-2f8c61037a5f,W for Woman Solid Rayon Straight Palazzos (Edition 5),Fashion & Apparel,1833.92,539.7,970.39,264,0.97,2024-03-08
5bf77475-fb98-44a8-aa59-51b0240c9bdf,Fastrack Casual Daypack Backpack (28 Litres) (Edition 5),Fashion & Apparel,2150.52,700.67,1076.88,142,0.85,2026-01-29
f7190ead-2cee-4678-8787-3a49b3a8cce4,Aurelia Women Embroidered Chanderi Silk Dupatta (Edition 5),Fashion & Apparel,1491.04,417.77,745.02,69,0.27,2025-07-22
d40baefd-76f4-49d8-8667-02e251c37a79,Red Tape Men Memory Foam Running Shoes (Edition 5),Fashion & Apparel,5847.78,1276.11,1753.59,68,0.32,2024-09-26
33dfbf71-5b00-4493-91b7-f0bc444c23af,Janasya Women Poly Silk Kurta with Pant Set (Edition 5),Fashion & Apparel,3431.91,965.53,1500.86,90,0.5,2023-11-15
3ad26d5e-8df9-4c12-96fe-2b3962f6ce79,Peter England Men Classic Fit Chinos Trousers (Edition 5),Fashion & Apparel,1993.3,747.86,1195.58,135,0.11,2022-09-26
9de9be78-99b2-4365-b4a3-4aaadbaabc3a,Manyavar Men Jacquard Silk Festive Kurta Pajama Set (Edition 5),Fashion & Apparel,5031.53,1912.36,3521.77,148,0.32,2023-08-01
8257129d-cb94-4214-8b35-0efb069fdbd8,Prestige Iris 750W Mixer Grinder (3 Stainless Steel Jars) (Edition 5),Home & Kitchen,4310.42,2013.77,2779.96,248,0.43,2024-07-11
b5998be6-877b-4a3a-bcb3-6c44dbb28de1,Milton Thermosteel Duo 1000ml Insulated Water Bottle (Edition 5),Home & Kitchen,1131.99,521.0,804.23,187,0.98,2023-12-21
9787f620-17a4-46f6-8636-627386c41400,Pigeon Non-Stick 3-Piece Kitchen Cookware Set (Edition 5),Home & Kitchen,2565.22,910.41,1284.22,404,0.22,2024-01-01
288c8665-6990-428c-abe4-e725779d35c9,Kent Grand RO+UV Water Purifier with Mineral ROTM (8L) (Edition 5),Home & Kitchen,20123.72,11867.83,14962.76,170,0.12,2025-04-08
0facd474-b988-405c-8ef5-dafe0506268d,Solimo Queen Size 100% Cotton Floral Bedsheet with 2 Pillows (Edition 5),Home & Kitchen,1686.38,562.13,842.25,53,0.15,2023-11-11
fcf79acf-c860-4d95-8e91-92135d77a206,Philips Daily Collection 1.5L Electric Kettle (HD9306) (Edition 5),Home & Kitchen,2907.74,1186.83,1833.12,81,0.5,2023-08-29
eec6c7ff-9795-48c1-94b3-f0a3224a1968,Bajaj New Shakti 15L Storage Water Heater (Geyser) (Edition 5),Home & Kitchen,9200.52,4438.44,5547.13,458,0.42,2023-03-10
16dc8cda-f2c9-420c-940d-0554da281275,Hawkins Contura 3L Hard Anodised Pressure Cooker (Edition 5),Home & Kitchen,2297.58,1335.8,1869.05,496,0.18,2026-08-30
d857c8df-976f-45c3-9daf-4f5c7942eda9,Cello Opalware Dazzle Tropical Lagoon Dinner Set (18 Pcs) (Edition 5),Home & Kitchen,2425.74,923.63,1360.16,66,0.15,2025-08-04
d5fab55a-32c3-4b15-9246-be6bd694bea9,Story@Home Blackout 7ft Eyelet Door Curtains (Set of 2) (Edition 5),Home & Kitchen,1961.74,588.82,882.24,175,0.76,2025-07-15
009c768a-4d60-47f5-9d39-9e1aceb14b5a,Indian Polity by M. Laxmikanth (7th Edition) (Edition 5),Books & Media,960.03,434.19,626.19,281,0.34,2021-09-29
813ae357-26e2-4e97-be05-5780f97b830b,Atomic Habits by James Clear (Paperback) (Edition 5),Books & Media,827.02,289.82,464.75,320,0.24,2023-03-03
2597b5a3-f2f2-458c-9a78-8be6620767a2,UPSC General Studies Paper 1 Manual by McGraw Hill (Edition 5),Books & Media,1488.5,667.26,1025.52,51,0.15,2025-07-21
3f85b8c0-67d5-41f5-8025-1da9083fabf8,Rich Dad Poor Dad (English / Hindi Edition) (Edition 5),Books & Media,535.05,193.0,320.6,432,0.17,2022-02-18
452b4e59-a615-40a8-9234-5c4cc14c2eea,NCERT Complete Class 10 & 12 Science/Maths Set (Edition 5),Books & Media,1900.5,821.84,1334.46,218,0.79,2025-06-26
9a9e06a5-9d4d-44fa-b28c-9867ebcac910,Word Power Made Easy by Norman Lewis (Edition 5),Books & Media,306.92,92.38,173.47,152,0.76,2024-03-12
e95b1a83-ee1c-493e-98f6-693643cf3abf,Ikigai: The Japanese Secret to a Long and Happy Life (Edition 5),Books & Media,587.2,202.85,341.64,337,0.57,2022-12-06
e6b839a9-fa91-4e2a-bd7a-ffeb08348300,Quantitative Aptitude for Competitive Exams by R.S. Aggarwal (Edition 5),Books & Media,893.7,398.33,592.39,362,0.82,2024-11-11
a4c72e0a-1edc-44de-a8ee-3dfa95cbe986,The Psychology of Money by Morgan Housel (Edition 5),Books & Media,498.36,179.77,288.63,198,0.23,2023-09-30
8d017aee-5c35-4d7b-b88f-c756cfa8f026,Mamaearth Vitamin C Face Wash with Turmeric (150ml) (Edition 5),Health & Beauty,417.87,146.62,292.19,121,0.81,2023-08-05
f7cab92a-a42f-4e01-b11c-a87faf8efb35,Himalaya Purifying Neem Face Wash (400ml) (Edition 5),Health & Beauty,413.63,175.18,291.0,182,0.78,2026-02-16
45250c52-374a-44ba-94bf-e7f06fa17e83,Biotique Bio Kelp Protein Anti-Hair Fall Shampoo (650ml) (Edition 5),Health & Beauty,563.93,200.72,352.69,258,0.34,2024-10-07
