id,customer_id,product_id,quantity,price_paid,discount_applied,coupon_code,order_timestamp,payment_method,is_flash_sale
b6c2c0b5-fba9-486f-b594-bba1deb2cec1,eb785ff3-fbac-4349-b051-fff606d613e4,cf3e9c8a-d3cc-47e2-99d5-1a1b0e7f88ff,1,384.45,96.11,xkft72on,2024-09-14T00:46:12.000000,COD,True
451d664d-9706-41e4-bf46-e8371154393a,eb785ff3-fbac-4349-b051-fff606d613e4,ee198820-2c68-43c6-b1f1-8ed3970544ae,3,3745.16,197.11,d4zsvea6,2024-01-25T18:22:51.000000,Card,True
e32cd1a5-f433-4116-8001-b2b293361534,eb785ff3-fbac-4349-b051-fff606d613e4,34608b38-f08f-47c8-86ef-70c3b21847bf,3,218479.62,0.0,dtza89p2iglg,2023-03-22T21:48:00.000000,Wallet,True
1fdd168b-452f-4288-b5c9-8140a4d6bf78,3f98d72a-8b8b-417d-b6af-95bbef32ecc8,ee55fd12-d3b2-4eff-a2c4-f6758c750e96,3,5108.43,0.0,efomks6vw,2023-07-05T17:17:21.000000,COD,False
6470c63f-40c5-4c68-bd83-8120c3503201,a5aa9a2a-8022-4a9d-a396-b97e1050a5dd,1224dcb9-7363-43d1-a356-53ec4c76eeb2,2,2780.18,0.0,k13333jq,2023-11-03T08:30:50.000000,Wallet,False
fe72fe4c-96b3-4146-9591-0c84925a65ce,a5aa9a2a-8022-4a9d-a396-b97e1050a5dd,7a43dcb5-f661-4eee-bba6-d123bb2d7310,2,2000.38,0.0,62xbo3803no3,2024-09-30T09:36:42.000000,Card,True
4c5e770c-05f0-426c-84c1-161c0d211f8e,a5aa9a2a-8022-4a9d-a396-b97e1050a5dd,38bdd613-ff74-437a-8169-13489851aa0f,2,2794.3,0.0,u19t2v6ui9,2023-12-19T09:11:22.000000,COD,False
6d8206ab-0e4c-481e-aca8-8536953dcfec,a5aa9a2a-8022-4a9d-a396-b97e1050a5dd,64e13bf5-5820-4d3b-893d-434bfca80448,3,4198.77,0.0,b3xvvylm2j,2023-09-12T13:58:51.000000,Card,True
3037e293-72f8-4b7e-9173-f755ba48e6e8,763c7da9-ef20-4b08-a070-317398ce38a2,6dbb2601-7013-496a-b43b-15cd5e25f08b,1,406.93,21.42,ax21ktdw,2022-11-15T20:06:25.000000,Wallet,True
3d3e3b45-4dc4-4f69-81d2-761dbc2329bf,763c7da9-ef20-4b08-a070-317398ce38a2,456fda85-334a-42f7-ba9a-f17c6d6c89a5,3,4420.17,0.0,s7rlbw0unr,2024-07-26T07:42:47.000000,Card,False
40586f2b-dee1-4c96-9929-313825c30af4,df712d77-5e33-421d-a28e-070c66f4df9e,f819de33-fdff-41b2-a089-7dfac49fb08b,1,3707.86,0.0,ih67x2rl6s5,2025-06-01T17:07:23.000000,COD,False
527b7fee-d912-4ac8-a03b-86d51e0356ae,df712d77-5e33-421d-a28e-070c66f4df9e,fad4b622-b1c4-43e0-b37f-df306fe138f4,2,85633.78,21408.44,v6ae923wmuau,2025-09-27T13:52:30.000000,UPI,True
88730b37-9cd5-4dac-8199-0b0f93d450d4,9e72d2fa-3630-4013-bf98-7916ae24e901,f7cab92a-a42f-4e01-b11c-a87faf8efb35,2,582.0,0.0,xy44xh7pdy,2024-03-02T04:26:32.000000,COD,True
a904bed0-6963-4571-939c-ac2f05d56d4c,9e72d2fa-3630-4013-bf98-7916ae24e901,8db7918a-516c-404a-b5b0-6817a4c2a1f7,3,508.2,0.0,hni8cqd2d,2023-12-31T20:52:01.000000,Wallet,False
ac72e053-6c97-412a-9ebb-c25b1ceceb97,48b68ead-e39d-4b08-9093-e3e0d2c38aae,663550d4-2ba3-48f6-9c16-bdf8a1489f11,1,5980.93,0.0,hc3y8zyy,2026-05-10T06:39:24.000000,Wallet,False
f9d5e18b-b9a6-43be-88ed-b30470bd3ce1,48b68ead-e39d-4b08-9093-e3e0d2c38aae,33322789-79ee-4011-ac4c-076a66887e86,1,675.98,169.0,475jtkpq,2025-07-18T02:51:08.000000,Card,True
ac40d802-4e19-421b-a96f-6c17e4236ec7,48b68ead-e39d-4b08-9093-e3e0d2c38aae,b21da6bf-b117-4c65-a996-3394f6571376,3,210671.49,0.0,a5t0yli9y,2021-11-13T07:33:33.000000,COD,False
99f18c6b-71f4-416b-8964-a8bb204a8dfb,48b68ead-e39d-4b08-9093-e3e0d2c38aae,2597b5a3-f2f2-458c-9a78-8be6620767a2,2,2051.04,0.0,k3rr2yb9,2022-10-29T12:54:16.000000,UPI,False
6a0f369a-33d0-45d3-947b-2b5fde100cdb,48b68ead-e39d-4b08-9093-e3e0d2c38aae,311dac97-650a-4d34-a3a1-e66a8ac4384b,2,95112.42,0.0,qyvgtx9l,2022-01-12T04:07:07.000000,Wallet,False
b859d110-1e69-4c15-8f90-ccf932e7ef04,c584ba67-76c6-4cf3-a7bb-7d4bf59188a6,0c71baed-8f89-4d68-b31b-0c57cf796e2c,2,1704.9,0.0,7z3v7vamt3,2022-04-28T00:35:21.000000,COD,False
f3117be8-b9d0-4286-971e-f021ae7be52d,c584ba67-76c6-4cf3-a7bb-7d4bf59188a6,5e9a4ed5-7cff-4ac0-bb88-a5a34193e174,1,69056.2,0.0,r1sj9h5fk,2022-11-17T20:15:15.000000,COD,False
3e0c8bbb-926c-4521-acfd-76f05afde25c,c584ba67-76c6-4cf3-a7bb-7d4bf59188a6,7b5ee361-759b-4a1c-8cbe-97b89b90a54f,3,89694.24,0.0,rvdvinwhqm39,2023-06-16T07:08:30.000000,COD,True
c76c8960-c23d-4c8d-a3c7-3c98e0fc0b08,c584ba67-76c6-4cf3-a7bb-7d4bf59188a6,8a0d3b57-999b-41fe-9e5d-fabdac6f7813,3,4001.94,0.0,it34juhz0du,2024-01-23T01:10:18.000000,COD,False
8f264552-6365-4344-b4ff-f924748947eb,c584ba67-76c6-4cf3-a7bb-7d4bf59188a6,1fa92a73-ee85-460f-99ab-6de0b6c17fcd,2,714.42,0.0,hlxuwglmp0q,2024-06-30T18:03:52.000000,COD,False
95078809-7cb3-4856-a28d-abf8782701ec,0151975c-092a-4e3b-8e15-666d859dff64,d032273b-494c-4f06-97f4-d6d611479a19,1,4012.74,0.0,hh1dp2fz4p,2025-11-02T16:45:05.000000,Card,False
08f8e961-db06-402c-8b5f-e5f0868638d8,0151975c-092a-4e3b-8e15-666d859dff64,38bdd613-ff74-437a-8169-13489851aa0f,2,2794.3,0.0,gho8rfw264jv,2022-08-18T08:16:08.000000,COD,False
f963a608-5981-4111-ae72-cc34c39b26b3,7acfe780-1d40-44d4-b081-58fef6e1b83a,9e031026-947d-4b91-aa84-1671535cafbe,1,1272.87,0.0,ltrt6riv4u5,2024-05-02T05:37:27.000000,UPI,False
58dec905-dceb-4265-8d0a-a756e546ae73,7acfe780-1d40-44d4-b081-58fef6e1b83a,c0dabf41-c755-4d7a-9259-2a7dba5ecd45,1,583.77,30.72,mb6yrl64m5,2022-01-10T21:42:04.000000,COD,True
c5487594-321b-4275-beda-7d3e3494de1b,7acfe780-1d40-44d4-b081-58fef6e1b83a,64c9a09f-4a68-4fe1-b4b7-5693717ef0c9,1,358.06,18.84,g9ve425ru4w,2023-09-26T20:43:35.000000,Card,True
dd192f56-ce01-471f-b033-3a878d84bbdb,7acfe780-1d40-44d4-b081-58fef6e1b83a,3ad26d5e-8df9-4c12-96fe-2b3962f6ce79,3,3586.74,0.0,t2i2my6snf,2022-04-18T03:13:49.000000,Wallet,True
f9ba6dfd-ffd9-450d-bc7f-96b323cd6d13,7acfe780-1d40-44d4-b081-58fef6e1b83a,c6da35aa-c78c-4537-acad-206c8644931c,2,2449.78,0.0,cy7pw1fqz7,2024-03-20T08:40:56.000000,Wallet,False
d3124f22-b516-4d28-9966-3ac0efe1dac1,467bcb48-f975-4f50-b080-cde206806e50,a98f12bd-957d-4077-ae21-d0fdfc83e87e,1,1405.62,248.05,ck6yqs1b3qru,2023-11-28T12:55:15.000000,Wallet,True
4ce85eab-eda2-41b5-8b0e-10c5038dce09,b9ec6779-51f2-47f3-9161-6d267b1753b1,e6b839a9-fa91-4e2a-bd7a-ffeb08348300,3,1777.17,0.0,73e3xxkn,2022-05-31T12:52:54.000000,Wallet,True
599bcb65-9363-4e7a-8a97-b034b9c3edd8,b9ec6779-51f2-47f3-9161-6d267b1753b1,1e4fb7ac-a762-4850-9cde-504daea0fbed,2,4577.42,1144.36,6d325mkkn6z,2024-10-03T13:00:58.000000,Wallet,True
75c01d1d-8f84-4417-b8e7-47c11990b25b,1fff3d8a-9ead-4cd5-8bfe-0357cb316f11,cd972929-fe99-4834-86c9-d93640b31d32,1,783.51,138.27,katk4tpok6f,2022-12-01T03:24:55.000000,COD,True
a199f326-5ee0-457b-a73b-ea3bfbdbf884,1fff3d8a-9ead-4cd5-8bfe-0357cb316f11,494ca8cd-124b-46b3-9094-c9bb3f2acfee,2,788.53,139.15,agctcwlqy,2026-07-11T09:58:32.000000,Wallet,True
e24df715-6a57-425b-a9f1-16acef09eb99,1fff3d8a-9ead-4cd5-8bfe-0357cb316f11,2597b5a3-f2f2-458c-9a78-8be6620767a2,2,2051.04,0.0,hkguq5sykq,2021-10-12T08:21:13.000000,Wallet,True
74b409b9-4441-4e85-a7e6-3893b36a9097,dbf8f12c-714f-4141-a215-1eeca46d1fb9,18065305-da9d-4c04-b446-a3b1434f02d8,2,1894.5,0.0,bg68wsg06,2025-06-23T18:09:55.000000,UPI,True
b7884fe8-8011-47cf-b98b-91815f3ee488,e158e365-4b31-497c-80f9-64b9d173a537,f8c22b17-bc73-4a35-abf7-7cf1728b801c,1,1103.24,122.58,xcb9sds3,2024-01-27T11:21:47.000000,Card,True
fe810432-20a3-4da7-bfec-8f871ac079dd,e158e365-4b31-497c-80f9-64b9d173a537,aaf74c9c-306a-4e12-a320-81f5f6921883,2,4121.53,727.33,urzwsfdr,2025-10-07T20:42:17.000000,Card,True
fbfe2b0b-f064-440a-a36d-dd71d80051c6,e158e365-4b31-497c-80f9-64b9d173a537,0cabb4c1-6a1f-4843-a652-309c92c04122,3,4057.2,0.0,g2an5sinrah,2023-05-23T07:37:49.000000,Wallet,False
24302016-1fb3-4846-a2a7-51c645a9e17a,e158e365-4b31-497c-80f9-64b9d173a537,6dbb2601-7013-496a-b43b-15cd5e25f08b,1,428.35,0.0,kqr20ia3na,2021-12-29T14:53:05.000000,Card,False
db44803e-dbf4-4ddf-8f8d-8100650f6025,01cc6816-d094-49a0-837b-27d0e41fe2f5,33dfbf71-5b00-4493-91b7-f0bc444c23af,1,1500.86,0.0,qxx5dfl6b0j6,2022-03-20T10:54:37.000000,UPI,False
3fec8f47-9e5a-4d60-b503-497e5e0f233c,01cc6816-d094-49a0-837b-27d0e41fe2f5,cf3e9c8a-d3cc-47e2-99d5-1a1b0e7f88ff,1,408.48,72.08,xaqjzexqc0r,2023-04-09T08:45:13.000000,UPI,True
1bc87000-74a6-4b28-b2ae-391cbea03d2c,01cc6816-d094-49a0-837b-27d0e41fe2f5,b3f9a8fb-b637-4c04-ae87-1b34f941543b,2,326.52,17.18,6lwpd70x4k,2023-07-21T17:35:27.000000,COD,True
f3c9ad06-10af-4003-83f2-17e61fcfe68e,01cc6816-d094-49a0-837b-27d0e41fe2f5,0e8c377e-fa51-461e-bf56-8470365126a6,2,4021.56,211.66,nt06ixagkrq3,2024-06-22T09:55:51.000000,Card,True
656c1a83-ae90-4c99-9a96-beac906bfccc,01cc6816-d094-49a0-837b-27d0e41fe2f5,8257129d-cb94-4214-8b35-0efb069fdbd8,2,5559.92,0.0,rc37p2j3o5z,2025-11-15T02:56:33.000000,COD,False
3632d6da-abd8-486b-976f-e23d14ad08cb,4ae1fbe6-92b3-4df5-9d7e-4cb83a7969a6,d24ddc34-f07f-425c-a387-13f751844995,1,443.45,0.0,vgfsuknvnep2,2022-05-12T15:57:46.000000,UPI,False
29e445f4-d31f-4a68-84e9-525777f10cbb,7994e8b9-ec52-4988-8076-03b2ba0fb825,50c2567e-4006-484a-a113-30676c47e9c8,3,2770.8,0.0,jbeqxt2qa,2024-07-26T10:18:54.000000,COD,False
ffa5e65c-9dde-415e-b560-f09b734ee81b,7994e8b9-ec52-4988-8076-03b2ba0fb825,9b7dccb9-7696-4366-918a-57622a3c5dd7,1,569.71,0.0,n1hrb7nw7xp0,2024-11-14T04:53:52.000000,Wallet,False
d9fd8a0d-437b-47f6-bf41-4a6db8a32231,7994e8b9-ec52-4988-8076-03b2ba0fb825,c0dabf41-c755-4d7a-9259-2a7dba5ecd45,1,491.59,122.9,84jnezr4,2021-09-10T01:35:58.000000,Wallet,True
42662654-8860-499a-92e1-e063361a6607,463db534-39fb-4c41-8855-182587cc8cd4,8097f01f-d432-45af-9e66-d5ccfd2bc5ba,1,1942.38,215.82,h6ralb3yivd,2022-04-24T23:07:48.000000,Wallet,True
b433f90c-21dc-4f59-8cde-741e683804b1,463db534-39fb-4c41-8855-182587cc8cd4,d5fab55a-32c3-4b15-9246-be6bd694bea9,1,882.24,0.0,dkzvjw41kt,2026-01-15T02:46:39.000000,UPI,False
f81c8165-f391-4cfa-a064-989853a8c94c,463db534-39fb-4c41-8855-182587cc8cd4,a8ce094b-ae10-4bf1-941d-c1950cc18831,1,1423.8,0.0,xhe5ixtq,2022-01-07T15:07:43.000000,Wallet,False
38b673be-7d7f-4157-8a6e-75e08cfbeeda,2f1a0ab5-c2da-4e24-9180-8d0a64f14feb,e6b839a9-fa91-4e2a-bd7a-ffeb08348300,3,1777.17,0.0,xnxr5056,2023-01-04T12:24:31.000000,UPI,False
88cd7ada-a603-45aa-8f00-e8aa942295de,f052e1d4-a4d5-4943-8e1a-5149a3819058,afa7b6f8-8304-40a7-829f-2c63d36bf971,3,1074.48,0.0,1o4tx2ecodz,2026-07-17T10:17:36.000000,COD,False
fc8f18f5-83a1-42ca-a83e-a9ac889993a0,f052e1d4-a4d5-4943-8e1a-5149a3819058,65bcbec2-d2c5-41df-8bdc-557d5b499702,1,1030.81,0.0,0d4ua6rlfo89,2026-06-26T14:58:27.000000,COD,False
ae44a618-21a5-4635-b47c-9094b0549661,f052e1d4-a4d5-4943-8e1a-5149a3819058,2839a9df-511c-41e5-87cb-459448e7c318,3,1682.13,0.0,ape89r8hs,2025-05-26T06:10:39.000000,Wallet,False
c98f137f-675d-4811-8fb4-d646156f20e2,f052e1d4-a4d5-4943-8e1a-5149a3819058,9e3d628e-8cb7-4b84-b230-63b5fad0d309,2,1103.76,275.94,s8lnokxh,2026-04-28T13:22:49.000000,UPI,True
4e0135e0-3675-440f-81fa-5c87a2285512,cc2fd945-de52-4065-a9f1-568639bc5bfc,7a43dcb5-f661-4eee-bba6-d123bb2d7310,3,3000.57,0.0,uce659j0z2b,2021-09-22T06:11:46.000000,COD,False
9d8c2bbd-f6d4-48c2-9456-d5b495951b49,cc2fd945-de52-4065-a9f1-568639bc5bfc,90a9f79b-f0a0-4aee-8c08-e0a51d3f182a,1,466.03,0.0,q0yppgh6uz,2022-12-23T16:38:17.000000,Card,False
9f6a3374-ac3e-4916-9927-b67b69c97a15,cc2fd945-de52-4065-a9f1-568639bc5bfc,18065305-da9d-4c04-b446-a3b1434f02d8,3,2415.49,426.26,d7qhs5n4,2024-07-15T11:54:10.000000,COD,True
7be84df2-bf7d-4ef6-aab7-78e47849eee1,c5e0a1c1-0d6e-4efc-b874-9e39fa3c4d24,551b9d7c-ea56-4a40-bc89-c3394a67a78f,2,1504.96,376.24,qhand5l7rk4q,2023-09-13T01:06:16.000000,UPI,True
60e225c5-879c-4614-930c-d6f60f954dc1,c5e0a1c1-0d6e-4efc-b874-9e39fa3c4d24,1969fa03-7785-4618-b0d3-3bd4c05f55f9,3,4262.19,0.0,j6d58c30qwz,2024-10-26T09:40:28.000000,COD,False
41fd6eeb-c654-42d9-91af-e0739d4b0f50,c5e0a1c1-0d6e-4efc-b874-9e39fa3c4d24,93dd4b7d-d8a5-4b31-958e-c35862c9e670,1,181.27,0.0,uv18lh0qj4,2024-04-22T15:11:21.000000,UPI,False
c9371503-eee2-4dca-9be2-9713830b73bf,d82df27c-5d4e-41e9-9919-31be07eff8ab,289fdadf-41b3-437c-a3ff-2f8c61037a5f,2,1940.78,0.0,xkji8thlra,2022-12-06T11:59:13.000000,Card,True
d4e62dd9-62b0-4448-9d27-b67bd85c5a7b,4382edca-38ee-460f-b546-19925d32c702,456fda85-334a-42f7-ba9a-f17c6d6c89a5,1,1473.39,0.0,o60m30ls,2025-06-20T10:28:48.000000,UPI,False
8066ab04-7b9d-4fcb-b32a-b993cf24d8d2,4382edca-38ee-460f-b546-19925d32c702,40087156-1b95-40e1-b4d0-5b27a5a4a55c,3,3204.21,0.0,u57umb1pi9ir,2021-09-25T18:27:17.000000,COD,False
0895985a-b859-4b6a-8a7b-76003ae51c65,4382edca-38ee-460f-b546-19925d32c702,4d2b6e08-4062-4567-8c1b-e393cd03fe5f,3,3554.73,627.3,c4gvljfpcqmz,2021-12-02T11:55:35.000000,Card,True
45e959e2-78f1-4170-ae29-068c6a455adc,ef2b3961-b6cc-4f45-976b-208e0062a418,0c574cc0-f7b5-4da0-aaa0-6be742dec6cd,1,1781.45,93.76,e528ssv5zlp,2022-02-04T05:19:52.000000,UPI,True
80d1907b-d978-4831-9a0c-1242b2f3d829,ef2b3961-b6cc-4f45-976b-208e0062a418,bf2a8eba-cc36-40e9-a5c2-c79ea7231c0c,2,6572.8,0.0,dagiyqvym,2022-12-09T15:35:39.000000,UPI,True
3f20dd63-b787-4cfe-b5bd-dc0c33d23b00,5128fd68-3e46-4bc2-878a-48991764bffd,1bab7462-813a-4d6f-a7b1-1cb83f3451bc,1,1565.66,0.0,m0iru9lpir,2023-07-11T08:41:48.000000,UPI,False
68c59a34-71ea-45bc-9885-3dbfafa0412f,5128fd68-3e46-4bc2-878a-48991764bffd,09af1a2c-c18c-46ba-aee6-6fa64f91da88,2,1657.6,87.24,39rzmf0ac62,2021-12-20T19:17:37.000000,Wallet,True
d0a52777-1e90-479d-9575-6be350c8bc3d,5128fd68-3e46-4bc2-878a-48991764bffd,93104698-cbf4-45da-b103-48ef94c5d3dc,2,551.93,29.05,7311d2spd0,2023-08-25T01:26:00.000000,COD,True
d1ba8367-ea41-4250-bb64-263753a6bfee,5128fd68-3e46-4bc2-878a-48991764bffd,1969fa03-7785-4618-b0d3-3bd4c05f55f9,1,1420.73,0.0,1fxootsxuzk,2022-10-02T17:39:24.000000,UPI,False
eb0ef768-64d7-4d6d-9530-d7cfc4bfb184,bdacfd46-4f8a-48df-bfc6-897f765aa90b,27d4e104-2491-4ce0-87f1-b9511ef3e173,2,7638.46,402.02,y3y3yhgoa,2022-03-25T10:01:56.000000,UPI,True
334c6f45-fccc-434c-8ea9-7ecf12c570e8,bdacfd46-4f8a-48df-bfc6-897f765aa90b,52912f95-93b1-4b65-9497-ff495e9f9842,2,460.52,0.0,7kp6f9k6nhwt,2022-10-13T10:35:16.000000,Card,False
a7904e3a-23ba-400e-854e-9f8333742e63,bdacfd46-4f8a-48df-bfc6-897f765aa90b,a8ce094b-ae10-4bf1-941d-c1950cc18831,1,1423.8,0.0,utisucoo,2026-04-16T22:39:04.000000,COD,False
ae62f6cc-1f0b-4e02-bce9-7e8f455f525b,bdacfd46-4f8a-48df-bfc6-897f765aa90b,8257129d-cb94-4214-8b35-0efb069fdbd8,3,7922.89,416.99,o02dspyyexc,2025-03-18T07:12:28.000000,UPI,True
ce36e85f-652f-4779-a484-ae35337a24e6,47f309d4-da03-429d-b1c8-6f7ad4919ec1,bdca8fe6-4b28-4c0d-bbe7-df8f75af8504,1,241.26,0.0,0gd39lsscjk,2024-09-16T08:10:43.000000,Card,False
66e93cc0-1ee0-4535-9091-28fc05cec0f9,47f309d4-da03-429d-b1c8-6f7ad4919ec1,8d017aee-5c35-4d7b-b88f-c756cfa8f026,3,701.26,175.31,6ulbrztach5,2022-06-27T13:06:56.000000,UPI,True
3f9ee1f8-462f-4ba4-80e7-55790ce58b2c,a37853a9-b877-474d-a5bc-ff5766bdaab2,d032273b-494c-4f06-97f4-d6d611479a19,2,6420.38,1605.1,p3kgk6zkexbs,2023-01-14T09:04:30.000000,UPI,True
21dc1540-1d2c-4c2f-bb3d-4610942b1870,a37853a9-b877-474d-a5bc-ff5766bdaab2,ef447761-b274-4808-b18e-cdc8396e706a,1,3705.86,0.0,fdcwlc6jd,2022-11-19T05:14:42.000000,COD,False
e4edaa7b-1f33-44cc-8fda-1f3e9a8b87df,a37853a9-b877-474d-a5bc-ff5766bdaab2,e01eb390-f896-43e5-8e0e-2827a454c009,1,3041.06,0.0,werd3kxt,2022-07-10T20:12:23.000000,Card,False
bd48e708-aa2a-4e62-b614-36b98961d01d,3e7674ed-341f-42d6-858c-a5e4c2d3b68a,93104698-cbf4-45da-b103-48ef94c5d3dc,1,290.49,0.0,bnlkxarw,2022-05-02T09:11:17.000000,Card,False
c15d2d3e-fea4-4c22-b733-7d4d7cf88353,3e7674ed-341f-42d6-858c-a5e4c2d3b68a,f377cee9-332b-42f4-89df-a9cae939b2d8,3,5195.01,0.0,s6igqzwhwgv1,2022-08-19T22:39:00.000000,UPI,False
95141480-7dd3-4c37-bd19-762ec4afd100,3e7674ed-341f-42d6-858c-a5e4c2d3b68a,37ecd832-dde0-4208-adac-38aa16b841e4,1,260.4,0.0,08cow3ap92su,2025-03-13T10:22:19.000000,Card,False
df92324b-e528-450d-a285-6e0ce608892c,3e7674ed-341f-42d6-858c-a5e4c2d3b68a,8161ba46-065c-4f4c-997c-ab86f0e2f29e,1,1533.06,80.69,2ecdquhsqes,2025-02-02T11:52:01.000000,UPI,True
aefc327a-6efe-4461-ab72-4dbb84a59fc9,3e7674ed-341f-42d6-858c-a5e4c2d3b68a,ae657743-6805-4c6f-9d3b-75bfd4b71548,2,1115.15,196.79,bvyr0cirss,2021-10-11T13:32:46.000000,Wallet,True
fee2f62d-41e6-4ccf-a46e-aaef017c8c56,8046143d-3e71-4b0a-9a05-1407dcb2cf3d,2e089f17-9aec-4293-9b10-857f5c991dd1,2,4388.1,0.0,gh9v0grwprx,2023-05-21T11:23:13.000000,Wallet,False
215bf9d5-ac62-4bd5-9aa8-18d520f17deb,8046143d-3e71-4b0a-9a05-1407dcb2cf3d,289fdadf-41b3-437c-a3ff-2f8c61037a5f,1,970.39,0.0,gn86cwqn,2024-02-11T11:00:37.000000,UPI,False
e1289715-1b93-45b1-b3b7-545a350b4500,8046143d-3e71-4b0a-9a05-1407dcb2cf3d,b0b584d8-7bc6-4785-8cbe-0d5a3264b6c8,1,72372.72,0.0,6zgf8ugn,2026-02-16T08:07:23.000000,COD,False
b24a2be8-a145-4d97-ac6f-6b1375ee4804,9a810790-eb2e-47d4-9dd0-7aaad28c2655,40087156-1b95-40e1-b4d0-5b27a5a4a55c,1,907.86,160.21,qo35zl00t,2023-11-25T05:28:29.000000,Card,True
f1b6ce6a-43d5-4079-bae7-4e92cf3b1b53,ef662e70-4ff8-41fb-b75c-04a0186f2f24,1e4fb7ac-a762-4850-9cde-504daea0fbed,3,8582.67,0.0,rkoau3479u1,2022-07-05T22:17:24.000000,COD,False
5d28f9d9-71cc-4978-9ff0-15ae848bb39a,ef662e70-4ff8-41fb-b75c-04a0186f2f24,9a9e06a5-9d4d-44fa-b28c-9867ebcac910,1,156.12,17.35,qnzbk0zqpw0,2024-12-11T21:11:47.000000,Wallet,True
0a9d5e6e-f120-4618-bb17-53c285a8fb4c,ef662e70-4ff8-41fb-b75c-04a0186f2f24,a98f12bd-957d-4077-ae21-d0fdfc83e87e,2,3307.34,0.0,4y6b5e9h,2024-04-06T11:49:45.000000,UPI,False
484ae7e4-ef2a-4e88-a239-692e5980bda2,ef662e70-4ff8-41fb-b75c-04a0186f2f24,64e7a46f-dd0e-480f-b3ae-90009a80c9d8,1,1718.38,0.0,ppa0rwlq,2025-03-04T14:53:35.000000,UPI,False
ea2100c2-6d3d-4bd0-a1a3-e8913f7fe5e1,ef662e70-4ff8-41fb-b75c-04a0186f2f24,6a6f7b18-8a5a-48f0-8e1d-31a64e9361d4,1,2828.76,0.0,a6slem5ygvh,2025-03-25T14:08:03.000000,Wallet,False
64db0ecd-fe14-40a6-a137-92ec194956ac,209eaf93-7e0f-469d-be7b-36e006cd1182,443f9d62-de42-418f-a8ed-a27d8ac7b1d6,1,1313.82,145.98,n8tzhj8d52w9,2022-04-15T01:56:21.000000,COD,True
a8b2d514-f638-4e0e-bd10-467eefd44fe2,209eaf93-7e0f-469d-be7b-36e006cd1182,150768b7-82b4-4961-8929-d2ff2adc8035,2,3721.7,0.0,55dd50rp,2026-07-18T04:55:40.000000,Wallet,True
5da8cbf6-1bdf-4091-bb29-da3323d85a73,209eaf93-7e0f-469d-be7b-36e006cd1182,0facd474-b988-405c-8ef5-dafe0506268d,2,1684.5,0.0,6tzfma3s,2026-07-28T04:33:33.000000,UPI,False
a984471d-cadf-47e4-9e3d-24c7ed10c880,c2c17336-55c0-42d8-9660-8893f44c82f6,03cf4841-9a16-4d21-9806-79dbcf08120d,1,24992.11,6248.03,wj8mf3ack,2022-04-01T21:35:05.000000,Wallet,True
ccbd98d6-81bb-4ea5-a89e-1d907068b3ef,c2c17336-55c0-42d8-9660-8893f44c82f6,5bf77475-fb98-44a8-aa59-51b0240c9bdf,1,1076.88,0.0,vs735gpg,2022-02-21T07:51:40.000000,Wallet,False
c91556c8-346c-4a2d-a80a-a9e44dce4154,2c24cdce-0fbb-4e45-a9b4-0a68eb3c11a2,fe643978-5f95-42ce-a5d2-c1e315a596f2,3,154679.73,0.0,myuw22h0v,2021-09-21T05:39:03.000000,UPI,False
fb63c570-04c5-4931-a450-4e25acf65e6c,2c24cdce-0fbb-4e45-a9b4-0a68eb3c11a2,1c30a720-451c-458e-bee4-489d7051cf73,3,5235.63,0.0,jzwrkd7r,2021-11-16T22:42:50.000000,Wallet,False
23a4c6d1-55fa-4dd2-86be-bb13f9d62d5c,2c24cdce-0fbb-4e45-a9b4-0a68eb3c11a2,9a9e06a5-9d4d-44fa-b28c-9867ebcac910,1,173.47,0.0,iqdmf1jz,2022-07-15T20:18:43.000000,UPI,False
561ea245-3159-4d9b-a84d-d61c95bd9e32,2c24cdce-0fbb-4e45-a9b4-0a68eb3c11a2,e95b1a83-ee1c-493e-98f6-693643cf3abf,2,580.79,102.49,v1ozeh0d7,2023-05-06T14:55:47.000000,COD,True
9aa1d25c-2d18-4e8a-ac86-ccd17d3717c5,8469f566-cb39-41a9-a192-eeafa77a42a0,5e9a4ed5-7cff-4ac0-bb88-a5a34193e174,2,138112.4,0.0,hx64ihkabs,2025-02-24T03:49:42.000000,COD,False
95db0928-5a43-42d3-a794-a70c64907e0e,69c6e5c3-48aa-457b-a07d-33dccd9cb819,76ca7c89-ae90-4b47-8f92-fe486f82a327,3,4216.08,468.45,1yowfs31,2024-04-12T17:11:46.000000,UPI,True
67490dd0-d54b-40a5-a61e-d303ca58add1,69c6e5c3-48aa-457b-a07d-33dccd9cb819,813ae357-26e2-4e97-be05-5780f97b830b,1,464.75,0.0,7s3idbx1m,2022-03-02T21:27:01.000000,Wallet,False
aa8691b3-96d0-43e6-9081-c7a73e58e3d6,d808a205-c660-4289-9b2f-e1ff5c72f04f,e6b839a9-fa91-4e2a-bd7a-ffeb08348300,3,1599.45,177.72,ipdhplq5pf,2026-01-12T01:51:37.000000,Card,True
a77f5022-277d-4a33-b8aa-074b4a893c91,d808a205-c660-4289-9b2f-e1ff5c72f04f,9787f620-17a4-46f6-8636-627386c41400,3,3274.76,577.9,105arg0gd43,2022-04-06T11:22:41.000000,UPI,True
