id,order_id,is_fraud,fraud_type
6727415a-758e-4a2d-89ad-2a395a875e01,557d803c-27cf-4f18-8aec-ea67a53dae38,false,bot_purchase
23e3170a-aad8-4eb6-a5e5-60267b3e43c6,86655b19-ec8c-4cea-be56-ae234d0a6315,true,fake_account
47b854ae-62bc-4a9e-a28d-4b4901c62e18,82c25c55-6e03-4ff0-9c0a-6c991e69f08b,false,coupon_abuse
a2ab44f8-d842-4b0d-8d8d-50880d683b36,a85aeed8-4df0-480e-ad9e-30327c60aa4a,true,fake_account
fd780e41-c86d-49d2-ab13-76f50e6eba5b,4d64b71f-6121-48c0-8e76-1ee1326b8992,true,coupon_abuse
86604369-6a64-4d55-9c59-5f0a178676aa,1ca5e764-9355-4c0f-bad5-36e97677752f,true,bot_purchase
855e73d1-6c60-4399-87b3-61cea54d57eb,c390c816-0177-4377-b5bf-317e512764e4,false,fake_account
55913ba8-028c-45d1-ba4c-808e51e12c23,6589f86a-d54c-4974-83a8-1f80f8385116,false,coupon_abuse
cfdf7c0b-df9d-4ac5-9aaa-bb538df93c54,80634909-5b99-4fa5-a931-0f020ff4aad3,false,bot_purchase
aea5739b-edd6-45fb-bcf4-c30ba001549e,964e380c-8d98-42d8-80bf-4c8c4a427beb,false,none
73d67423-d11b-4213-b8ee-f7b24207e803,deb19ee3-f9ad-4714-9a7b-46bd15d9d426,true,none
e95f4d69-180e-4f94-91bb-5b46bc87b0a5,32e983a0-6bb2-41a7-80c1-95c81afcb378,true,fake_account
5252009c-041b-41c1-bcfd-5706995f7b5c,89fc0a18-766a-4498-beb5-f942d3a4e518,true,coupon_abuse
76bb24a8-9367-43e2-9f89-2ad766c7d36b,39ef5003-765c-4587-a4d9-72de52a8139e,false,fake_account
2fc6917b-7384-4e76-8abd-4c1dec7c5854,58052ef6-4d74-434a-a26b-83a013906b0d,false,coupon_abuse
49c9b71a-12b4-4a21-847b-341323a0b02f,b65f9c9e-f1a8-46b6-a315-bc9f98510190,true,bot_purchase
0e658531-9e84-4352-8b24-8546c18cce0d,8c478da2-c283-435a-bc61-91b0b07fa547,false,fake_account
103f9829-4f5b-44db-bc57-ac0f5983e1dc,66277202-631a-4577-bf05-c751c7aa2769,true,none
24073804-e3c8-4f09-a6ac-0bd0c4f2b604,aeba6f93-dcd3-4e1c-91ec-f411b8e93092,true,coupon_abuse
b1159572-188e-452d-aed5-e7a72cfec797,128688b8-8310-4d51-9348-1193e094b82a,true,coupon_abuse
56442092-99da-46df-8705-f2369a9e7f7e,94d354b9-2328-4041-b7cf-ae1d248be3f6,true,fake_account
89c3ae45-b48b-4b4d-b282-a31d32317ab1,6eaaa617-9732-40ef-b10b-2be42cbca506,true,coupon_abuse
278fa41b-752d-4965-89f0-41d7a1c9a51b,a336bdc3-c95a-4e48-b38f-4aeb4e9cbbe1,false,fake_account
2f225f02-6353-41d5-90f4-f824a6e379d8,8f5858be-23fd-47fc-9690-c05379526578,false,coupon_abuse
ffc9a4f9-d860-4f8a-8789-756f779436fd,3e9a5cbf-a5b5-4434-864d-29c0657a4214,true,bot_purchase
c2b0f805-4a08-498d-a1c4-4873941bd345,4d64b71f-6121-48c0-8e76-1ee1326b8992,true,fake_account
2fbf0e98-4d4c-4c8b-92b2-7e1d8574b0f4,be5a59dc-0489-48b7-a227-7c54a025d730,true,none
53f32c74-4dab-4b61-bad2-3b8ee5b1437b,fc543f8d-a021-4d41-a8d6-e2dd99d37722,true,bot_purchase
bf3d98e9-f733-44e5-9bca-bdc8e903f402,440ba8a3-05bf-4a99-b3fc-b3c532fc41d0,false,coupon_abuse
aaaca055-ce03-4622-ba6a-c33dce39e3d6,dc73adda-926c-465a-a3d4-8724344610a5,false,none
edcf5e97-bcf1-4fad-a49e-6a8843c01cae,95829a1e-1361-4cac-ab75-2d4926ed013b,true,bot_purchase
4b86b312-5cdb-41a6-8c4f-26d647ea1387,1bc87000-74a6-4b28-b2ae-391cbea03d2c,false,bot_purchase
cf1abcf8-2d7b-48ed-9701-fc17c799b297,9649f0cb-80c7-4d37-b914-c6ea556edd5a,false,bot_purchase
f3b9b9ed-09e8-45f3-af2d-8ead567603ed,5e62b6e9-be2b-4a99-9cf6-a886eb22c699,true,fake_account
7a6e663d-0043-4f81-8e1b-a734c006cee0,9b86361f-1161-4657-9115-f3da99d95850,true,none
a5be8f2f-a3ca-43bf-b771-92b7c9e73f17,8ca5cebd-7772-491d-8226-011b2b253a74,true,none
26a1cdb7-827c-4ddd-9309-726b96d9730f,d9cd3816-e8f4-459a-8a65-e26beb2765f0,false,fake_account
712b5323-3655-4058-9950-37a1a2acffc3,ad953878-5ae6-4e43-bc6f-7832194c1f13,false,bot_purchase
b3611aaf-01cd-4fdd-a658-3016c8eb9cf1,9550dd65-1c7c-4ad6-8269-67ca4263bf7e,false,bot_purchase
65c8add2-e1ba-430a-85cf-3365543cad79,3acaf04c-1edb-47d5-be8a-10b462e2ec29,false,bot_purchase
cbe039d8-cc9f-4810-b5ff-b8e9d4d9b698,be57eb1c-0199-492b-bb92-c95f9367de5b,false,fake_account
b67337db-71bb-43e4-af94-5b2b0b86b415,b0fbf3de-c8e1-45cb-af55-ed391af8783d,false,bot_purchase
46bd6f15-ff30-4d36-8a0b-d97308bfd317,ec380d4b-8421-435e-850e-dc9720f4db66,false,fake_account
f5a6cd8a-f7ee-4cdc-adf3-5a7d80e15e33,747b2d5c-eec5-4ec0-b9a3-88cc89e7da17,true,coupon_abuse
4ddd1cca-b82f-48db-948c-1c47c76cc936,b07bdb86-9a52-4a5f-89ca-ebedf554efed,true,bot_purchase
def397a2-837a-4d6f-a674-400678aca764,ea2fb9fe-a013-4ee4-a7e8-116c03f49c23,true,none
dbf3bcb1-fd7f-48ba-af45-bc0e202596aa,a32925e4-db66-4fb8-8929-de59fec03595,false,none
0557f91a-d495-494c-b40e-56ae171b3a3f,5dee0e08-6ee2-4a69-b8fe-fb4e10afb26d,true,fake_account
6e0c29d9-c23a-4b05-83df-43a5753d83bd,2eb2e07b-128d-4f80-b22f-9cf807b83d38,false,coupon_abuse
65597411-b8a0-4462-a6f0-4c47b8b99457,d1896d14-4f2c-454f-af41-112d40775356,false,none
85c5a233-719d-4d74-9b97-08c07acdd742,e7cf1352-1271-4907-906e-86dc12cf357a,true,none
6389e274-51a8-4aee-962d-e404ae4242fa,96d62596-6e47-47cb-8246-1106d0563700,true,coupon_abuse
ac74f811-966a-4594-8116-44af25c199ef,987c1a09-f4f1-4f38-b4c8-adcc525b8798,false,none
ef82cdd4-eff1-48a3-a522-ef3c4e15da89,134f17ba-8e2f-4c4a-93b7-84a3caaeb423,false,fake_account
58bbb236-0c16-451d-9d45-7bd0b234af2a,67469d91-33d6-4059-bdbb-c9bb0670f186,false,bot_purchase
56b7bd5c-36e7-483a-a841-526b435343a8,50362229-4824-4b3b-8b1e-6f5d4b6147a1,true,none
c6efd641-3c07-4916-ac1a-6d671002a02b,9c866ea5-870b-4f8f-ad86-f289f3f62edf,true,fake_account
1e94f74a-40f9-4ff3-a74b-83c9769ccd31,9dfd3a41-48bc-4a9d-88b7-f31ee06776b0,false,coupon_abuse
92c6105d-a5ce-4507-8e23-e4993f6dca42,1730f060-b0d6-4058-8656-77390022a8b8,true,coupon_abuse
da28ee2d-f18c-44c9-98ea-59c2747dcdbb,7129cf7d-6783-49e0-8764-6bec72f5d514,true,fake_account
78f1d868-ea3c-45f1-9656-fcb6233f2e20,fbe46c3c-74df-4de1-87a7-857319b0276f,true,bot_purchase
7fb77f68-ed1d-4b56-b4a7-718600d3f36a,2eca3061-930c-4e2c-84f3-71e2a7a78020,true,bot_purchase
51e83ed1-6ac1-41ce-97e7-f2353b2919a1,4353ce5b-4722-4309-801f-da659679539d,false,coupon_abuse
31c750a6-59b1-47a9-9c10-928390b89beb,ee8ea149-9009-4c54-a26d-91ae78e3fb36,true,fake_account
340fe8f1-ca6f-4229-8d76-9d8fef2f5f5c,2eee6f1d-3ae0-41af-afdc-2b62777b58e0,false,fake_account
be405d99-088e-4a9d-84a2-a66e6b45015d,a03ccc44-98ff-4316-81ac-ddc23ef3c3ed,false,coupon_abuse
44dd5f74-69a1-4513-b40c-2057f5630481,99480aa8-5acd-42a8-af25-2c812ceddae0,true,none
3884832e-a3e6-43ad-8bbe-10d5c29129c9,0fea1708-64f8-45e6-8526-f2922856ae4f,true,bot_purchase
aa22e3d5-683f-4ae5-9038-f35fcc1fa717,287d6ae9-2cce-4526-ac35-56d50ba89d6e,false,bot_purchase
6a12f387-134f-4d58-8be6-fc22e70a7f5d,c4ee277f-6d78-4213-97dc-3dca902c5c7a,true,fake_account
a2c8a131-f729-4b24-89b8-a64cc08d4ab3,a73cd3aa-69e0-4854-a396-57889448375a,true,coupon_abuse
0e430e26-5505-49d5-9fde-3417d0410d47,a6417fe6-cf6e-4dad-98dd-4419303ad79f,true,coupon_abuse
ca2b5484-4409-4664-bfa8-88676582cd42,f8739bb8-9d6c-4b8a-93af-e10072e3905b,false,none
d27d3734-2cac-4173-91a8-bc1d31e44c11,04140a2b-59b6-45fd-ba30-71053d6484ac,false,fake_account
ec13b805-287a-4862-81ac-abcc8d9ecb35,42b44ecb-c622-490a-902a-3c93ce2ae4ad,true,fake_account
d3fb8f47-0cf4-4cb8-973a-d2dcc38f58fc,09439f5c-4fb9-4c36-8083-3bcc21e8544d,false,none
05e92acd-7722-4195-8ce8-b85d8e340d9d,b7141332-3d44-40c1-8b98-25e92c4ecbdb,false,fake_account
6592bb6c-63d3-4f66-95e1-1c0758816812,e0a433b4-2784-4c2b-be3c-ad3b39bbff27,false,bot_purchase
59406657-d3b4-48b2-9b54-1a8735b2bacd,4499fded-92d0-46c9-8c23-cab7d65326e8,true,none
2a2ed61d-cfa4-474a-b14d-d0d3d263b2a4,f2589cc7-2403-4f01-b6e8-a370d6443008,false,none
91b3ae52-0308-4488-929b-0de1d5671198,cf2c00f0-1c6e-4e96-9881-626d334b05f6,false,coupon_abuse
9ec5851f-30df-4f9a-9da1-92aff39df32c,4de0f4be-a272-425f-9c62-b31e67471759,true,fake_account
f949d2e2-5897-4608-bf05-d108a30e0fd3,8c575fc2-ea5b-4b40-bbfd-df6ebf2fe170,true,fake_account
204de883-09c2-4a4d-8227-acfc4e1f3eaf,4e8db799-1b74-4882-a37d-270693654284,true,coupon_abuse
97f57eed-5cfe-4939-a304-61067f9b6292,2716a822-6186-4a1d-a48f-fe3e81083e12,false,bot_purchase
662d8175-d422-4995-9a3c-66e78b600ae5,b93bf09d-ff70-4602-bf03-356020988915,false,bot_purchase
4064ac1a-7a3f-426a-80d0-0e313b97bddc,bd52b7ac-eadb-44f7-ba16-7b7c3d1cdf01,true,coupon_abuse
36793539-7418-499e-a844-48e7fc95201e,f1a8d155-91ad-4e12-8e4d-1b84904aa6f3,false,fake_account
b2caae5c-d8ac-4e98-8188-b53a0e2d809c,9042d15d-ce41-48e5-97b8-fe88222425f3,false,fake_account
db917d90-3508-4502-9b99-a9ac6b9d0b24,823a556f-86d6-4e79-9909-d5305bb0f052,false,bot_purchase
528f81bc-4f6d-4937-a463-129892c2a536,614d5719-96fe-4fd0-895d-79a8d6223471,true,coupon_abuse
261e2b24-1096-441e-ad21-7a391af1c775,7fbd5b33-e329-4eb5-ae58-9bf655765965,true,none
fad258f5-bd5b-4350-8aa2-d0894e804d1e,8793f940-9750-4cc9-bbd7-c76d84aa94c5,false,none
c2fe1a0d-9426-4927-a304-a680ef9d5457,08e3f16b-f618-4921-9f85-2fcc95023950,false,bot_purchase
58fea5f1-0788-41d1-9fef-5e4465f34678,f8246d0d-cd6d-47ae-84d2-f0428ce6512e,false,coupon_abuse
f8e3fd1c-5419-4cab-be7b-8b1b5d7ccafd,5e737f55-acf2-49b8-a4ff-cd0e6ba8c041,true,bot_purchase
855d5154-428d-4f15-8a07-7aad0d34b4b3,54eccc42-08b1-41a1-8334-2b6350b99751,false,bot_purchase
5b4fe13b-a96f-4de8-8f8a-2eec3424860d,025256eb-2801-4ece-80c6-82b2c4676143,false,bot_purchase
62d8082c-d47a-4f65-a400-3645f1668d49,b57f7a2f-563e-4791-a04f-aae6d893fd5b,true,bot_purchase
afa3ab14-7c45-4e9f-b7d7-e1d404b15526,bf33cce7-ed55-4b76-9355-77a95cdbd42c,true,bot_purchase
f1b21612-55a2-4fd4-aa3a-4ab7c83aea87,5a331181-8a25-4670-9039-8ee3b105b51f,false,fake_account
834900bb-f7f6-4068-9082-793a751fc830,655b0a09-ebec-4d10-9f19-7e8e7c27c942,false,fake_account
8ccadf75-8aa3-46d7-8dba-c2f1e813b518,eb7695f3-7970-47d5-a048-e3b191bd7d64,true,bot_purchase
9ab87339-24b9-4e1d-91fb-b6547d287d1c,5b52f651-d37a-47d3-9c0e-af32c7721d5f,true,none
d9218b20-e89f-4b9b-8a5c-879826456978,deac3878-747a-4456-baff-cd4a4858caa7,true,fake_account
47bb4de5-36b1-4306-be38-de06d466f748,ae44a618-21a5-4635-b47c-9094b0549661,false,bot_purchase
3171f636-81e4-4f00-8e54-f25a32378c9a,2ad72234-278e-4ddb-973b-8d11c8371c59,true,coupon_abuse
4be94f1a-a592-4609-96fe-2305a938ec1b,af8f8719-e472-4425-8efc-bb23159ff6d5,true,none
6c8895ef-4688-4913-afe2-1dcce142da87,d3b634d2-71c2-4c2d-9611-f3b4f7335cbf,true,none
d63f5ba8-85c6-4639-86d2-3f7acdd26317,ffb9e705-078b-456b-84d4-4253731f2811,true,fake_account
5997bc42-be84-4896-a031-41cd3e63546e,3bf548c4-89d0-419e-87be-70d0ebd13afc,true,none
878e1a8c-5f80-4d49-a1f7-f9924a09fe50,7dd59cec-7a6b-44fb-ba53-f90eef9e52b4,false,bot_purchase
14ea2352-d37d-4197-a85f-f2c4f9269f97,99ce7600-91a1-4572-a3e7-c653d5cd8ef7,true,fake_account
0353fa4b-a35b-4016-a265-0fc8f4132d08,a01fc2e6-4b91-49c0-9d48-875bed9f8d0d,true,bot_purchase
b4d8db0f-45f6-42ad-8360-acb0a64727ed,7410081a-7b24-46d5-ad67-a84842eada0a,false,fake_account
33e44b48-c7d9-48ce-8c08-186d5e1902f8,6b042108-eaf4-4873-9a87-34b768bb47ba,true,bot_purchase
3fec9c31-8087-47a9-9ff9-72a9b587abfe,3872f8c4-17ba-4535-8cda-1a1dfa8d3db8,true,none
b6bca881-56f2-4751-bab6-014c9e6a3531,ddd5c8df-54e0-4336-8791-2718ed76986e,true,coupon_abuse
ee703a06-3879-4af8-8dee-4be48f213a31,10a18478-bfc0-47d8-951e-7ddc7630913a,true,coupon_abuse
6abc43d3-a7e7-41bd-9a49-813386741e5d,9776f291-4149-41ca-9613-915ef24bca3d,false,coupon_abuse
e36d8cdc-ae52-4b1b-90b6-064e4f15efe7,4aa5d01d-36e8-4af0-b7cc-f4ae0b852b4c,false,fake_account
86296c0a-6df3-4467-90ea-bde90978c164,a2014393-c386-47dd-9ec0-1b37298232b3,false,bot_purchase
3d21bc8e-d57f-4c9b-9d9b-6dc01335400e,ddd33b63-0791-4bb2-bad5-1b3b9dfd957c,false,coupon_abuse
4fbb281d-fe21-49f9-8322-b2bf16a281f0,640099c3-7335-4d79-b138-961386e9d18f,false,fake_account
40ea1c46-e250-40fb-8617-3c457e29f5af,f4efdcc0-9cf1-45a4-8104-7e2e371ce7af,true,bot_purchase
504e55ed-7cd8-4fad-a492-5b2d34f8e204,f1b8b5c6-924a-4063-8e5b-7bdc37c4a821,false,none
4eb903f8-cf42-4861-8355-d638517e6531,af2bc38a-0d21-4e22-8a07-fdc84841c265,false,none
ac3f54da-e63f-4da8-9b8f-65ff67dbf4ae,cc27313f-7ba1-4c4c-b478-9a8832612159,false,bot_purchase
2b833f77-4c65-48f5-8a6a-0a0d2bafc285,73d7560a-4b95-45cc-8e7a-4872fca52204,true,bot_purchase
a833d042-3672-46c9-bd01-89f047659865,80634909-5b99-4fa5-a931-0f020ff4aad3,false,fake_account
377b991c-e9c9-441a-8eb5-00fc710492e2,99ce7600-91a1-4572-a3e7-c653d5cd8ef7,true,none
b474cb4e-70b1-4711-ab96-eeabb4df0353,7879baae-7c09-4496-a6df-5be77092656c,false,coupon_abuse
3b96787b-d08f-4ee2-b175-2dbe44837416,03a816d5-9685-4305-8ce3-5af11cce2442,true,bot_purchase
9f9429a3-5397-429a-a882-14fbac73c2af,2552285c-9bda-43ce-a195-da6188b3d047,true,bot_purchase
71a98164-f3cf-4792-b2bc-c72964390407,0af1ef25-6234-41dd-8d3f-590ab92f84d0,false,fake_account
d52612f3-c4da-4860-aa45-ccdb517bb0a9,6acecabd-bd84-4f55-88ec-fe91acadc8fd,false,coupon_abuse
7f995042-9252-4c77-a767-412ff30bad51,dd8518ae-0a19-4d14-a782-03847c3dfc7f,true,bot_purchase
8f628a4c-efa0-41c7-903e-db76841c3ca1,6c1081cc-ab43-41ff-9c9a-29836c81588b,false,bot_purchase
4f9b1984-f706-4b3b-ac84-21234be2dffe,5c0fc527-6b1f-42a8-960a-d772b1c9f675,false,coupon_abuse
3e6b48ab-5dff-44c2-9620-3579eba6abf3,bdb13734-f6d5-4b56-bce6-9b350d10c38b,true,bot_purchase
466f6cdc-cc15-4c48-9532-1d5b5d0dccc9,fbcaa1ed-00de-4702-b82b-0f97d14bcfb3,false,none
d2727a0d-c910-421a-98d2-879affa1e557,569707af-e418-4c56-873f-3b45292f608d,true,none
b70e3ae7-91e9-4388-8dc5-5134ba292c77,ccf247a5-33ff-4656-ae09-e3b0fb176f87,true,fake_account
1eda267b-0283-4f95-a945-91206ba99ff9,88faa1c3-9d0c-478a-9dea-402ad0f011a0,true,bot_purchase
187ed685-0045-4bbf-8205-887c2e94559b,f8b97c88-6a22-4ad0-9009-cfda556e133f,true,bot_purchase
014715f9-a25b-420f-b4f1-5c66c9f36a73,e93e098e-671c-4972-a9b1-e3cc39ee6fc1,false,bot_purchase
a55003ee-fb2e-4398-85c0-d9075215d44e,50459b8e-3a1e-4f4d-b04b-e8248b32a6da,true,fake_account
a611e114-3ebe-49cf-981e-c3710404036c,5178130e-28af-40da-a1ae-2962678413c0,false,fake_account
0a759966-9391-4032-be6a-0f70342b29a6,987c1a09-f4f1-4f38-b4c8-adcc525b8798,false,coupon_abuse
50177c74-a85a-42c6-8a7c-4588d77c27fc,f3bbd125-b053-4cd2-8be0-28f12ce4db1b,true,none
af18ee6a-0afb-4a64-bedb-5f46902b1c82,a1fe5938-985f-44d6-b0f5-7e9712dabc53,false,bot_purchase
8aa343dc-979c-4999-a7b0-56c1714d2ce0,e744520d-31a0-4887-b49f-35747bd800f1,false,coupon_abuse
e2392824-9854-446c-a530-862e15cf5166,5678e63b-ac85-4a78-9040-d96d3c97ea5c,false,fake_account
7dfd7452-4431-47af-8d25-d382effb58a6,1125550e-6bfd-40c7-977b-5f8added01d0,false,bot_purchase
68ce2469-78cb-4f52-9b6b-1b8288d7b2b1,2c1451d0-1a61-4f55-98a7-a2759ede23b0,true,none
34fb165c-71a6-406b-b079-670684be537a,9687a023-acf7-4d8e-a74c-1d8e8639e96b,false,none
b0dd1aa1-e5a0-463d-a8a2-45a0a2d232d4,9b3ed0a2-3e85-405e-a5c4-9fca07f3501e,false,none
5b333cca-74ea-490a-bb49-2ba00675238d,b45d2a27-f282-4e87-a9c0-9d2842ca7313,false,coupon_abuse
2b8a38f0-7596-4c99-9cac-4ecd6179fe6a,5e32383f-e3eb-4db2-859c-2510dde45bba,false,fake_account
1930f53c-527e-4993-840e-bef967e81ee1,9781ee3f-f0ac-4df9-9afc-735a2a3c6126,false,fake_account
e0095f6c-95bb-4fff-8140-ecb724d1f9ef,813d0863-12c7-4260-a7d9-8fb77bf0d350,false,bot_purchase
33f8c4ae-4601-4962-aba2-7a98232a4852,9292ac51-bd5b-403d-bdf5-0780c2798147,false,none
a34f31f1-6243-41d3-894b-292047982439,07fa8333-f541-4188-90eb-f206a34f87fc,false,none
91033103-c05d-4aea-945d-3a1222363619,0923eba5-6859-4696-91d3-ee36fd5e3968,true,coupon_abuse
5b69ac26-f930-4b24-b251-715fe702e730,c4c69074-c8ce-456c-8614-8748c9602cea,true,fake_account
bbe128e0-e1ed-426d-a3f1-e03256c720c9,68ce315a-01c9-49aa-905c-2ed5b9436c73,false,bot_purchase
f13c3dde-43bd-450a-baa3-a6652b301634,4b6d2984-27e4-485a-81bc-ae97812503e8,true,none
1acba1ad-c01a-424c-9b68-3576c2766c6e,04209831-03be-4ac2-b481-8caa3ad9b205,true,none
2f534371-b7a6-4be4-8e14-1a9fbc8af8ff,7ab6b6b3-8b1a-4920-96d5-56224af823ce,true,coupon_abuse
b59da46b-32c6-482e-9d79-ce395adf2b3c,a4eeb621-e36c-44c4-8125-084c66cfde2c,false,coupon_abuse
f0db7cf1-f0c3-4875-afe7-a482d2a081e6,44edaa7b-e37d-41a6-a212-7e90dd3f2594,false,fake_account
2e6782b7-9531-441b-b6b2-3d7433270e6f,ae62f6cc-1f0b-4e02-bce9-7e8f455f525b,false,coupon_abuse
0778a2a3-90d6-46c7-bb54-27e900e4e7bb,9030f0eb-02b0-48f5-a155-5e099cf16759,true,none
f580224e-82e0-4502-b58f-c1004cd4a07e,7b4c8ea2-6342-4f28-a190-ff0ed3c9a039,true,coupon_abuse
dc53500d-4920-4dfc-ba6a-5e13a9a40cf8,228234f4-0635-475b-8cb1-07b7f7ee8385,false,coupon_abuse
739a79eb-3ebd-40a5-bb40-a16711a0de11,47617007-5a52-4ecd-8aca-e7a6ff3724da,false,bot_purchase
faf490cc-8eda-486b-a76c-d68e77896c3e,f8f0f922-a7b2-4f53-bef2-8d935db10ef5,true,coupon_abuse
8830afd9-a085-47a7-b33c-02e386c4fd9e,eb7695f3-7970-47d5-a048-e3b191bd7d64,false,coupon_abuse
696a392d-0fbc-4599-ad50-4eaf5a950625,1df10d77-cedc-4d05-9abc-aeca891d2aa3,false,bot_purchase
fffbb21c-a127-4e10-bb1b-edf537018015,7a81e3cd-9e09-4960-8b4a-ba31f79632e5,true,coupon_abuse
ed68f0cd-9f77-4d33-8ef4-1930421493f4,08097411-8ee6-4319-bb25-f23becd9c88b,true,bot_purchase
347bd938-9467-46eb-9044-fe194dec3ff3,b6138d01-2cc7-424a-8dd8-a533b6f7ec18,true,coupon_abuse
8f7bd9d5-1f14-4db1-bfaf-d870b3c6c4a4,6983db59-4bee-4cb4-be09-edd325d7700a,true,coupon_abuse
23b6647c-caee-4915-a59e-2e7e5c8143a0,ded8e6ac-0571-470a-a515-dbc847b4c7b1,false,bot_purchase
a7b827eb-3169-46ae-a7a4-be034b9de78f,d8929892-5996-4e5d-b96c-b557b9800179,false,coupon_abuse
bcb8777c-1b10-4f3f-bfc2-8eb47abd94bd,6ffc20e8-5012-4257-9e81-a70b6f2b4731,false,fake_account
8442fa3e-cacd-4ede-9f07-8da541062200,645b2f9e-9f89-4af2-b0b3-47d008d86173,true,none
ee6acec3-c74a-4152-ba18-0532b094116c,d4e62dd9-62b0-4448-9d27-b67bd85c5a7b,false,fake_account
83d21dd3-1b7b-4071-a233-fbb9504cd1fc,e953d1b8-9082-4dce-b415-03ccbacab447,false,coupon_abuse
92631729-716e-4fd2-ba88-469343b4d506,fec64ca9-a986-4a22-93de-9121fa628d84,false,coupon_abuse
6a01f760-7ae0-4e07-af3a-ae370f7fcda9,95078809-7cb3-4856-a28d-abf8782701ec,false,coupon_abuse
3f4ec876-44d1-45dc-9815-73a25e783d64,84885ea1-8426-4223-9b02-64d51c4cc762,false,coupon_abuse
e0ca7245-6d9e-4674-b8cf-7d5ec2ed13eb,f5cb1925-3f61-4223-b712-79a829d78dfe,false,bot_purchase
8e46abcf-e57c-4cce-a560-967b05528051,e65a939a-ecb6-4d4f-b578-6cb5c3c16d3c,false,coupon_abuse
98827710-9bec-4dd7-ba0a-0ac58b6397c7,0fcdf698-9255-4e4b-9355-7b3c9844987d,false,fake_account
5f06bc52-d4e1-4114-9f56-1887e3f4d56a,2c4fa98f-9fd2-4b59-8d6b-a204e078bcce,true,none
e483a0d9-7a36-4e9b-b9f6-49207ed20d97,fd24ec4c-13c3-4d19-99db-870ebbd2f144,true,none
cc0c7e9c-17f8-444e-830a-a5211c70846c,dbe4ac6b-fa01-46fe-950f-2e4dec14e74d,false,bot_purchase
56fa1770-c213-4705-883f-ba4488941bf1,2018ab2c-01b8-4d2d-830e-8b00f49bfe6e,false,coupon_abuse
ecd35684-3918-4695-9304-e2492b72bd30,4200cdad-7868-44df-b854-5bc42f58a36f,false,bot_purchase
72859910-f9dd-4e6c-9347-23cf3c06fa39,602c9611-4c06-49cf-ae42-e045f55ffbbb,false,fake_account
abaf6ea1-eabf-4f17-8e0d-e835b635b43e,abc8d73f-cf22-4b03-9466-742c2ce9848c,true,none
ad99d6ee-c726-45d7-ab27-08174bf0346a,b55e0f37-279b-407a-a8ae-82f89d073826,true,fake_account
c3174b1a-1fae-4781-9821-d4f95bd5a04b,402b54d9-98e3-4fe7-8166-c3098d9f8a67,true,fake_account
3cbea1cd-a102-45ef-ab77-ed0ad822da6a,6df88445-3c98-4565-b19d-6ed4cc51bdbc,false,coupon_abuse
e9458d90-b6e5-48f8-bdd2-7c6599a05c74,9522de37-cbbd-4764-89eb-1fcaacc90114,true,bot_purchase
cf512171-390f-4cb7-a4c7-01651594fc82,92d19787-88fa-4435-ba85-1ac7edd7af11,true,coupon_abuse
70244c03-4972-4077-8221-8f7b52283fa6,6f50a005-cf35-4638-9b3e-89c1312c0f82,false,coupon_abuse
22015605-8223-42b2-b6b1-9a9f8d6ca5cc,66e93cc0-1ee0-4535-9091-28fc05cec0f9,false,none
b6de17df-ed99-42e0-a29b-a8bf92f896b9,7d75f025-0f2b-43e0-80c5-a1fd22a1a19d,false,coupon_abuse
4a0ee4f2-7385-4cfe-9e67-554f7d691567,653d7816-e680-4297-ba29-de70b0e50081,false,none
d229cf8d-6dc8-4b7a-8146-0956a3433453,c382fb1f-6179-41a2-a297-b4c685810c54,false,coupon_abuse
0609eb98-0a40-4a4c-85e0-b09b13da9cdb,9c0d954f-d1dc-42f2-8018-213452a3fe08,false,none
8e8cde56-c74e-4f7a-aeb2-0da6b39e360f,48dc8dbb-e879-48c3-9c90-d67c9eff7da9,false,none
51eae5ba-94b7-4ffe-848c-dcbf35e986f2,ef165073-af95-4296-b7af-8eb4a6209e72,true,none
5714392c-11ac-4c15-b09c-16d710880742,25c23881-3d46-47e7-9d0b-bbc0e1f94da6,true,fake_account
13a5a5ee-a7bd-4e4e-8e19-c0e646d98e72,0ee92f05-2667-4cd8-99df-7da2fd636419,true,fake_account
1b79fc97-a51c-4742-a062-f9bb9e84caa8,d163bc06-9cb7-494c-9bbc-2944f2a23819,false,bot_purchase
2037a5a2-d732-4790-b6cc-2ae37e64717d,a0d564c7-c988-4d5f-bd8a-a666308e2aae,false,fake_account
9d2f30e3-8b00-46c2-b2b8-7f278c99e365,b2d7716b-c859-4704-b05c-10bb1466b18a,true,coupon_abuse
76a5ea3f-22ad-4f89-aa8c-e60bcd6dccd2,0a9534d3-2234-461f-8640-2c3b76c3cc28,true,none
6f21a348-503d-4136-86e8-188f7d1782f2,6670d0fa-ab71-45a0-9e2b-fcddeab23849,false,bot_purchase
76b00af8-ef37-485c-bfcc-247f9aa0e5d8,8a83d646-2b3b-4f4e-aa29-483a4fb3327d,false,none
a66370f3-95ed-4bbc-943c-7653e7b9ca6f,825abb82-b1c3-4eb5-bc06-3609a308a937,false,bot_purchase
377fce6b-87d9-4ff6-b428-ac67d6fc70bb,ba22e8d7-60c1-4555-86ac-e39f8bb8b204,true,coupon_abuse
73ff687b-c83c-49a6-96c3-7e92a866fb90,5699dc8d-ccbe-4f46-b79c-b3407ae23f9f,false,fake_account
